conditions:a5e-ag_bloodied,conditions,a5e-ag_bloodied,Bloodied,https://api.open5e.com/v2/conditions/a5e-ag_bloodied/,a5e-ag,Adventurer's Guide,"{""descriptions"": [{""desc"": ""* A creature is bloodied when reduced to half its hit points or less."", ""document"": ""a5e-ag"", ""gamesystem"": ""a5e""}], ""document"": {""display_name"": ""Adventurer's Guide"", ""gamesystem"": {""key"": ""a5e"", ""name"": ""Advanced 5th Edition"", ""url"": ""https://api.open5e.com/v2/gamesystems/a5e/""}, ""key"": ""a5e-ag"", ""name"": ""Adventurer's Guide"", ""permalink"": ""https://a5esrd.com/a5esrd"", ""publisher"": {""key"": ""en-publishing"", ""name"": ""EN Publishing"", ""url"": ""https://api.open5e.com/v2/publishers/en-publishing/""}}, ""icon"": null, ""key"": ""a5e-ag_bloodied"", ""name"": ""Bloodied"", ""url"": ""https://api.open5e.com/v2/conditions/a5e-ag_bloodied/""}",,62aa4c857745bbb9d4b31d3332cefce9641e7be7b5bce1d274a53a0d48919105,2025-11-24T04:45:46.262918Z
conditions:incapacitated,conditions,incapacitated,Incapacitated,https://api.open5e.com/v2/conditions/incapacitated/,core,5e Core Concepts,"{""descriptions"": [{""desc"": ""* An incapacitated creature can\u2019t take actions, bonus actions, or reactions."", ""document"": ""a5e-ag"", ""gamesystem"": ""a5e""}, {""desc"": ""* An incapacitated creature can\u2019t take actions or reactions."", ""document"": ""srd-2014"", ""gamesystem"": ""5e-2014""}, {""desc"": ""While you have the Incapacitated condition, you experience the following effects. \n* Inactive. You can\u2019t take any action, Bonus Action, or Reaction. \n* No Concentration. Your Concentration is broken. \n* Speechless. You can\u2019t speak. \n* Surprised. If you\u2019re Incapacitated when you roll Initiative, you have Disadvantage on the roll."", ""document"": ""srd-2024"", ""gamesystem"": ""5e-2024""}], ""document"": {""display_name"": ""5e Core"", ""gamesystem"": {""key"": ""5e-2014"", ""name"": ""5th Edition 2014"", ""url"": ""https://api.open5e.com/v2/gamesystems/5e-2014/""}, ""key"": ""core"", ""name"": ""5e Core Concepts"", ""permalink"": ""https://dnd.wizards.com/resources/systems-reference-document"", ""publisher"": {""key"": ""open5e"", ""name"": ""Open5e"", ""url"": ""https://api.open5e.com/v2/publishers/open5e/""}}, ""icon"": {""alt_text"": ""An icon representing the Incapacitated condition. A black-and-white silhouetted figure visible from the shoulders up faces the viewer. There is an X where thier face should be, and a shirling figure over thier head."", ""attribution"": ""Designed with love by Anaislalovi (@anaislalovi) for Elderberry Inn."", ""file_url"": ""/static/img/object_icons/elderberry-inn-icons/conditions/incapacitated.svg"", ""key"": ""elderberry_incapacitated"", ""name"": ""Incapacitated"", ""url"": ""https://api.open5e.com/v2/images/elderberry_incapacitated/""}, ""key"": ""incapacitated"", ""name"": ""Incapacitated"", ""url"": ""https://api.open5e.com/v2/conditions/incapacitated/""}",,6a4f3f6e080568f85ea4fa0620297daf7d0f4c8f867e4bbd57fc2e778c114877,2025-11-24T04:45:46.262918Z
conditions:invisible,conditions,invisible,Invisible,https://api.open5e.com/v2/conditions/invisible/,core,5e Core Concepts,"{""descriptions"": [{""desc"": ""* An invisible creature is impossible to see without the aid of magic or a special sense (it gains no benefits from this condition against creatures still able to see it). \n\n* An invisible creature is heavily obscured for the purpose of hiding. \n\n* An invisible creature\u2019s location can be detected by noises it makes or tracks it leaves. \n\n* Attack rolls against an invisible creature are made with disadvantage. \n\n* An invisible creature makes attack rolls with advantage."", ""document"": ""a5e-ag"", ""gamesystem"": ""a5e""}, {""desc"": ""* An invisible creature is impossible to see without the aid of magic or a special sense. For the purpose of hiding, the creature is heavily obscured. The creature\u2019s location can be detected by any noise it makes or any tracks it leaves.\r\n* Attack rolls against the creature have disadvantage, and the creature\u2019s attack rolls have advantage."", ""document"": ""srd-2014"", ""gamesystem"": ""5e-2014""}, {""desc"": ""While you have the Invisible condition, you experience the following effects. \n* Surprise. If you\u2019re Invisible when you roll Initiative, you have Advantage on the roll. \n* Concealed. You aren\u2019t affected by any effect that requires its target to be seen unless the effect\u2019s creator can somehow see you. Any equipment you are wearing or carrying is also concealed.\n*Attacks Affected. Attack rolls against you have Disadvantage, and your attack rolls have Advantage. If a creature can somehow see you, you don\u2019t gain this benefit against that creature."", ""document"": ""srd-2024"", ""gamesystem"": ""5e-2024""}], ""document"": {""display_name"": ""5e Core"", ""gamesystem"": {""key"": ""5e-2014"", ""name"": ""5th Edition 2014"", ""url"": ""https://api.open5e.com/v2/gamesystems/5e-2014/""}, ""key"": ""core"", ""name"": ""5e Core Concepts"", ""permalink"": ""https://dnd.wizards.com/resources/systems-reference-document"", ""publisher"": {""key"": ""open5e"", ""name"": ""Open5e"", ""url"": ""https://api.open5e.com/v2/publishers/open5e/""}}, ""icon"": {""alt_text"": ""An icon representing the Invisible condition. A black-and-white silhouette of a figure visible from the shoulders up faces the viewer. They are drawn with a dashed outline to indicate that they are invisible."", ""attribution"": ""Designed with love by Anaislalovi (@anaislalovi) for Elderberry Inn."", ""file_url"": ""/static/img/object_icons/elderberry-inn-icons/conditions/invisible.svg"", ""key"": ""elderberry_invisible"", ""name"": ""Invisible"", ""url"": ""https://api.open5e.com/v2/images/elderberry_invisible/""}, ""key"": ""invisible"", ""name"": ""Invisible"", ""url"": ""https://api.open5e.com/v2/conditions/invisible/""}",,0a11a761dcd081b5cbd818db0278ee3af39ca3d7f5d50a48c6cca2b49156dde0,2025-11-24T04:45:46.262918Z
conditions:paralyzed,conditions,paralyzed,Paralyzed,https://api.open5e.com/v2/conditions/paralyzed/,core,5e Core Concepts,"{""descriptions"": [{""desc"": ""* A paralyzed creature is incapacitated and can\u2019t move or speak.\n\n* A paralyzed creature automatically fails Strength and Dexterity saving throws.\n\n* Attack rolls against a paralyzed creature have advantage.\n\n* Any attack that hits a paralyzed creature is a critical hit if the attacker is within 5 feet."", ""document"": ""a5e-ag"", ""gamesystem"": ""a5e""}, {""desc"": ""* A paralyzed creature is incapacitated (see the condition) and can\u2019t move or speak. \r\n*  The creature automatically fails Strength and Dexterity saving throws.\r\n*  Attack rolls against the creature have advantage. \r\n* Any attack that hits the creature is a critical hit if the attacker is within 5 feet of the creature."", ""document"": ""srd-2014"", ""gamesystem"": ""5e-2014""}, {""desc"": ""While you have the Paralyzed condition, you experience the following effects. \n* Incapacitated. You have the Incapacitated condition. \n* Speed 0. Your Speed is 0 and can\u2019t increase. \n* Saving Throws Affected. You automatically fail Strength and Dexterity saving throws. \n* Attacks Affected. Attack rolls against you have Advantage.\n* Automatic Critical Hits. Any attack roll that hits you is a Critical Hit if the attacker is within 5 feet of you."", ""document"": ""srd-2024"", ""gamesystem"": ""5e-2024""}], ""document"": {""display_name"": ""5e Core"", ""gamesystem"": {""key"": ""5e-2014"", ""name"": ""5th Edition 2014"", ""url"": ""https://api.open5e.com/v2/gamesystems/5e-2014/""}, ""key"": ""core"", ""name"": ""5e Core Concepts"", ""permalink"": ""https://dnd.wizards.com/resources/systems-reference-document"", ""publisher"": {""key"": ""open5e"", ""name"": ""Open5e"", ""url"": ""https://api.open5e.com/v2/publishers/open5e/""}}, ""icon"": {""alt_text"": ""An icon representing the Paralyzed condition. A black-and-white silhouette of a figure visible from the shoulders up faces the viewer. They are surrounded by a chain."", ""attribution"": ""Designed with love by Anaislalovi (@anaislalovi) for Elderberry Inn."", ""file_url"": ""/static/img/object_icons/elderberry-inn-icons/conditions/paralyzed.svg"", ""key"": ""elderberry_paralyzed"", ""name"": ""Paralyzed"", ""url"": ""https://api.open5e.com/v2/images/elderberry_paralyzed/""}, ""key"": ""paralyzed"", ""name"": ""Paralyzed"", ""url"": ""https://api.open5e.com/v2/conditions/paralyzed/""}",,6198fece1d9cd7fa301237dbbb872ae677443894af25f79c07a1d6f93906cd83,2025-11-24T04:45:46.262918Z
conditions:petrified,conditions,petrified,Petrified,https://api.open5e.com/v2/conditions/petrified/,core,5e Core Concepts,"{""descriptions"": [{""desc"": ""* A petrified creature (and all of its mundane possessions) is transformed into a solid inanimate substance (usually stone). \n\n* A petrified creature\u2019s weight is increased by a factor of ten and it ceases aging.\n\n* A petrified creature is incapacitated, can\u2019t move or speak, and is unaware of its surroundings.\n\n* A petrified creature automatically fails Strength and Dexterity saving throws. \n\n* A petrified creature has resistance to all damage.\n\n* A petrified creature is immune to poison and disease (time spent petrified does not affect the duration of a poison or disease already in its system)."", ""document"": ""a5e-ag"", ""gamesystem"": ""a5e""}, {""desc"": ""* A petrified creature is transformed, along with any nonmagical object it is wearing or carrying, into a solid inanimate substance (usually stone). Its weight increases by a factor of ten, and it ceases aging.\r\n* The creature is incapacitated (see the condition), can\u2019t move or speak, and is unaware of its surroundings.\r\n* Attack rolls against the creature have advantage.\r\n* The creature automatically fails Strength and Dexterity saving throws.\r\n* The creature has resistance to all damage.\r\n* The creature is immune to poison and disease, although a poison or disease already in its system is suspended, not neutralized."", ""document"": ""srd-2014"", ""gamesystem"": ""5e-2014""}, {""desc"": ""While you have the Petrified condition, you experience the following effects. \n* Turned to Inanimate Substance. You are transformed, along with any nonmagical objects you are wearing and carrying, into a solid inanimate substance (usually stone). Your weight increases by a factor of ten, and you cease aging. \n* Incapacitated. You have the Incapacitated condition. \n* Speed 0. Your Speed is 0 and can\u2019t increase.\n* Attacks Affected. Attack rolls against you have Advantage. \n* Saving Throws Affected. You automatically fail Strength and Dexterity saving throws. \n* Resist Damage. You have Resistance to all damage. \n* Poison Immunity. You have Immunity to the Poisoned condition."", ""document"": ""srd-2024"", ""gamesystem"": ""5e-2024""}], ""document"": {""display_name"": ""5e Core"", ""gamesystem"": {""key"": ""5e-2014"", ""name"": ""5th Edition 2014"", ""url"": ""https://api.open5e.com/v2/gamesystems/5e-2014/""}, ""key"": ""core"", ""name"": ""5e Core Concepts"", ""permalink"": ""https://dnd.wizards.com/resources/systems-reference-document"", ""publisher"": {""key"": ""open5e"", ""name"": ""Open5e"", ""url"": ""https://api.open5e.com/v2/publishers/open5e/""}}, ""icon"": {""alt_text"": ""An icon representing the Petrified condition. A black-and-white silhouette of a figure visible from the shoulders up faces the viewer. They are covered in numerous broad cracks as if they were an old, crumbling statue."", ""attribution"": ""Designed with love by Anaislalovi (@anaislalovi) for Elderberry Inn."", ""file_url"": ""/static/img/object_icons/elderberry-inn-icons/conditions/petrified.svg"", ""key"": ""elderberry_petrified"", ""name"": ""Petrified"", ""url"": ""https://api.open5e.com/v2/images/elderberry_petrified/""}, ""key"": ""petrified"", ""name"": ""Petrified"", ""url"": ""https://api.open5e.com/v2/conditions/petrified/""}",,f3e40feb9c0d164b7fba7da2b38beeebf5acd47317d4c468267eaa96fc305101,2025-11-24T04:45:46.262918Z
conditions:poisoned,conditions,poisoned,Poisoned,https://api.open5e.com/v2/conditions/poisoned/,core,5e Core Concepts,"{""descriptions"": [{""desc"": ""* A poisoned creature has disadvantage on attack rolls and ability checks."", ""document"": ""a5e-ag"", ""gamesystem"": ""a5e""}, {""desc"": ""A poisoned creature has disadvantage on attack rolls and ability checks."", ""document"": ""srd-2014"", ""gamesystem"": ""5e-2014""}, {""desc"": ""While you have the Poisoned condition, you experience the following effect. \n* Ability Checks and Attacks Affected. You have Disadvantage on attack rolls and ability checks."", ""document"": ""srd-2024"", ""gamesystem"": ""5e-2024""}], ""document"": {""display_name"": ""5e Core"", ""gamesystem"": {""key"": ""5e-2014"", ""name"": ""5th Edition 2014"", ""url"": ""https://api.open5e.com/v2/gamesystems/5e-2014/""}, ""key"": ""core"", ""name"": ""5e Core Concepts"", ""permalink"": ""https://dnd.wizards.com/resources/systems-reference-document"", ""publisher"": {""key"": ""open5e"", ""name"": ""Open5e"", ""url"": ""https://api.open5e.com/v2/publishers/open5e/""}}, ""icon"": {""alt_text"": ""An icon representing the Poisoned condition. A simple black-and-white drawing of a bottle with a stopper and a skull on its front."", ""attribution"": ""Designed with love by Anaislalovi (@anaislalovi) for Elderberry Inn."", ""file_url"": ""/static/img/object_icons/elderberry-inn-icons/conditions/poisoned.svg"", ""key"": ""elderberry_poisoned"", ""name"": ""Poisoned"", ""url"": ""https://api.open5e.com/v2/images/elderberry_poisoned/""}, ""key"": ""poisoned"", ""name"": ""Poisoned"", ""url"": ""https://api.open5e.com/v2/conditions/poisoned/""}",,cf4d391e72f2153cf40fee8d1b663ccbefa6c994da1362a3de5943ea2ba4ef7b,2025-11-24T04:45:46.262918Z
conditions:prone,conditions,prone,Prone,https://api.open5e.com/v2/conditions/prone/,core,5e Core Concepts,"{""descriptions"": [{""desc"": ""*A prone creature\u2019s only movement option is to crawl (every 1 foot of movement while crawling costs 1 extra foot) until it stands up. \n\n* Standing up requires half a creature\u2019s movement. \n\n* A prone creature makes melee attack rolls with disadvantage.\n\n* An attack roll against a prone creature is made with advantage if the attacker is within 5 feet. Otherwise, the attack roll is made with disadvantage."", ""document"": ""a5e-ag"", ""gamesystem"": ""a5e""}, {""desc"": ""* A prone creature\u2019s only movement option is to crawl, unless it stands up and thereby ends the condition.\r\n* The creature has disadvantage on attack rolls. \r\n* An attack roll against the creature has advantage if the attacker is within 5 feet of the creature. Otherwise, the attack roll has disadvantage."", ""document"": ""srd-2014"", ""gamesystem"": ""5e-2014""}, {""desc"": ""While you have the Prone condition, you experience the following effects. \n* Restricted Movement. Your only movement options are to crawl or to spend an amount of move- ment equal to half your Speed (round down) to right yourself and thereby end the condition. If your Speed is 0, you can\u2019t right yourself. \n* Attacks Affected. You have Disadvantage on attack rolls. An attack roll against you has Advantage if the attacker is within 5 feet of you. Otherwise, that attack roll has Disadvantage."", ""document"": ""srd-2024"", ""gamesystem"": ""5e-2024""}], ""document"": {""display_name"": ""5e Core"", ""gamesystem"": {""key"": ""5e-2014"", ""name"": ""5th Edition 2014"", ""url"": ""https://api.open5e.com/v2/gamesystems/5e-2014/""}, ""key"": ""core"", ""name"": ""5e Core Concepts"", ""permalink"": ""https://dnd.wizards.com/resources/systems-reference-document"", ""publisher"": {""key"": ""open5e"", ""name"": ""Open5e"", ""url"": ""https://api.open5e.com/v2/publishers/open5e/""}}, ""icon"": {""alt_text"": ""An icon representing the Prone condition."", ""attribution"": ""Designed with love by Anaislalovi (@anaislalovi) for Elderberry Inn."", ""file_url"": ""/static/img/object_icons/elderberry-inn-icons/conditions/prone.svg"", ""key"": ""elderberry_prone"", ""name"": ""Prone"", ""url"": ""https://api.open5e.com/v2/images/elderberry_prone/""}, ""key"": ""prone"", ""name"": ""Prone"", ""url"": ""https://api.open5e.com/v2/conditions/prone/""}",,77d4397dd66a3383128d937c5895e537e87f89896ec4a26c0c94c44635f54b57,2025-11-24T04:45:46.262918Z
conditions:restrained,conditions,restrained,Restrained,https://api.open5e.com/v2/conditions/restrained/,core,5e Core Concepts,"{""descriptions"": [{""desc"": ""* A restrained creature's speed becomes 0, and it can't benefit from bonuses to Speed.\n\n* Attack rolls against a restrained creature are made with advantage.\n\n* A restrained creature makes attacks rolls with disadvantage. \n\n* The restrained creature has disadvantage on Dexterity saving throws."", ""document"": ""a5e-ag"", ""gamesystem"": ""a5e""}, {""desc"": ""* A restrained creature\u2019s speed becomes 0, and it can\u2019t benefit from any bonus to its speed.\r\n* Attack rolls against the creature have advantage, and the creature\u2019s attack rolls have disadvantage.\r\n* The creature has disadvantage on Dexterity saving throws."", ""document"": ""srd-2014"", ""gamesystem"": ""5e-2014""}, {""desc"": ""While you have the Restrained condition, you experience the following effects.\n* Speed 0. Your Speed is 0 and can\u2019t increase.\n* Attacks Affected. Attack rolls against you have Advantage, and your attack rolls have Disadvantage. \n* Saving Throws Affected. You have Disadvantage on Dexterity saving throws."", ""document"": ""srd-2024"", ""gamesystem"": ""5e-2024""}], ""document"": {""display_name"": ""5e Core"", ""gamesystem"": {""key"": ""5e-2014"", ""name"": ""5th Edition 2014"", ""url"": ""https://api.open5e.com/v2/gamesystems/5e-2014/""}, ""key"": ""core"", ""name"": ""5e Core Concepts"", ""permalink"": ""https://dnd.wizards.com/resources/systems-reference-document"", ""publisher"": {""key"": ""open5e"", ""name"": ""Open5e"", ""url"": ""https://api.open5e.com/v2/publishers/open5e/""}}, ""icon"": {""alt_text"": ""An icon representing the Restrained condition. A simple black-and-white silouetted figure is on all fours, as if crawling. Three large arrows above the figure point downward."", ""attribution"": ""Designed with love by Anaislalovi (@anaislalovi) for Elderberry Inn."", ""file_url"": ""/static/img/object_icons/elderberry-inn-icons/conditions/restrained.svg"", ""key"": ""elderberry_restrained"", ""name"": ""Restrained"", ""url"": ""https://api.open5e.com/v2/images/elderberry_restrained/""}, ""key"": ""restrained"", ""name"": ""Restrained"", ""url"": ""https://api.open5e.com/v2/conditions/restrained/""}",,37f37c2841a3a9842ab68fd42c9675f62a29931626632bd43cb77a351e3b8105,2025-11-24T04:45:46.262918Z
conditions:stunned,conditions,stunned,Stunned,https://api.open5e.com/v2/conditions/stunned/,core,5e Core Concepts,"{""descriptions"": [{""desc"": ""* A stunned creature is incapacitated (see the condition), can\u2019t move, and can speak only falteringly.\n\n* The creature automatically fails Strength and Dexterity saving throws. \n\n* Attack rolls against the creature have advantage. \n\n* A creature that is immune to being stunned is immune to being rattled."", ""document"": ""a5e-ag"", ""gamesystem"": ""a5e""}, {""desc"": ""* A stunned creature is incapacitated (see the condition), can\u2019t move, and can speak only falteringly.\r\n* The creature automatically fails Strength and Dexterity saving throws.\r\n* Attack rolls against the creature have advantage."", ""document"": ""srd-2014"", ""gamesystem"": ""5e-2014""}, {""desc"": ""While you have the Stunned condition, you experience the following effects. \n* Incapacitated. You have the Incapacitated condition. \n* Saving Throws Affected. You automatically fail Strength and Dexterity saving throws. \n* Attacks Affected. Attack rolls against you have Advantage."", ""document"": ""srd-2024"", ""gamesystem"": ""5e-2024""}], ""document"": {""display_name"": ""5e Core"", ""gamesystem"": {""key"": ""5e-2014"", ""name"": ""5th Edition 2014"", ""url"": ""https://api.open5e.com/v2/gamesystems/5e-2014/""}, ""key"": ""core"", ""name"": ""5e Core Concepts"", ""permalink"": ""https://dnd.wizards.com/resources/systems-reference-document"", ""publisher"": {""key"": ""open5e"", ""name"": ""Open5e"", ""url"": ""https://api.open5e.com/v2/publishers/open5e/""}}, ""icon"": {""alt_text"": ""An icon representing the Stunned condition. A black-and-white silhouette of a figure visible from the shoulders up faces the viewer. They are surrounded by stars that sit on rings which suggest orbits."", ""attribution"": ""Designed with love by Anaislalovi (@anaislalovi) for Elderberry Inn."", ""file_url"": ""/static/img/object_icons/elderberry-inn-icons/conditions/stunned.svg"", ""key"": ""elderberry_stunned"", ""name"": ""Stunned"", ""url"": ""https://api.open5e.com/v2/images/elderberry_stunned/""}, ""key"": ""stunned"", ""name"": ""Stunned"", ""url"": ""https://api.open5e.com/v2/conditions/stunned/""}",,ec5e7682e554b9abc4da09f0914f8de177dadaedecd664adaac4452f7c04e905,2025-11-24T04:45:46.262918Z
conditions:unconscious,conditions,unconscious,Unconscious,https://api.open5e.com/v2/conditions/unconscious/,core,5e Core Concepts,"{""descriptions"": [{""desc"": ""* An unconscious creature is incapacitated, can\u2019t move or speak, and is unaware of its surroundings. \n\n* An unconscious creature drops whatever it\u2019s holding and falls prone.\n\n* An unconscious creature automatically fails Strength and Dexterity saving throws. \n\n* Attack rolls against an unconscious creature are made with advantage.\n\n* Any attack that hits an unconscious creature is a critical hit if the attacker is within 5 feet."", ""document"": ""a5e-ag"", ""gamesystem"": ""a5e""}, {""desc"": ""* An unconscious creature is incapacitated (see the condition), can\u2019t move or speak, and is unaware of its surroundings\r\n* The creature drops whatever it\u2019s holding and falls prone.\r\n* The creature automatically fails Strength and Dexterity saving throws.\r\n* Attack rolls against the creature have advantage.\r\n* Any attack that hits the creature is a critical hit if the attacker is within 5 feet of the creature."", ""document"": ""srd-2014"", ""gamesystem"": ""5e-2014""}, {""desc"": ""While you have the Unconscious condition, you experience the following effects. \n* Inert. You have the Incapacitated and Prone conditions, and you drop whatever you\u2019re holding. When this condition ends, you remain Prone. \n* Speed 0. Your Speed is 0 and can\u2019t increase.\n* Attacks Affected. Attack rolls against you have Advantage. \n* Saving Throws Affected. You automatically fail Strength and Dexterity saving throws. \n* Automatic Critical Hits. Any attack roll that hits you is a Critical Hit if the attacker is within 5 feet of you. Unaware. You\u2019re unaware of your surroundings."", ""document"": ""srd-2024"", ""gamesystem"": ""5e-2024""}], ""document"": {""display_name"": ""5e Core"", ""gamesystem"": {""key"": ""5e-2014"", ""name"": ""5th Edition 2014"", ""url"": ""https://api.open5e.com/v2/gamesystems/5e-2014/""}, ""key"": ""core"", ""name"": ""5e Core Concepts"", ""permalink"": ""https://dnd.wizards.com/resources/systems-reference-document"", ""publisher"": {""key"": ""open5e"", ""name"": ""Open5e"", ""url"": ""https://api.open5e.com/v2/publishers/open5e/""}}, ""icon"": {""alt_text"": ""An icon representing the Inconscious condition. A black-and-white silhouetted figure visible from the shoulders up faces the viewer. Where its eyes should be are swirls"", ""attribution"": ""Designed with love by Anaislalovi (@anaislalovi) for Elderberry Inn."", ""file_url"": ""/static/img/object_icons/elderberry-inn-icons/conditions/inconscious.svg"", ""key"": ""elderberry_inconscious"", ""name"": ""Inconscious"", ""url"": ""https://api.open5e.com/v2/images/elderberry_inconscious/""}, ""key"": ""unconscious"", ""name"": ""Unconscious"", ""url"": ""https://api.open5e.com/v2/conditions/unconscious/""}",,73e6b9fe60e42a23793a1ea395b28b3867cfdaf34e39d0422bf375f1f7cf19f5,2025-11-24T04:45:46.262918Z